date,sentiment,subjectivity,sentiment_var,subjectivity_var
2016-07-02 18:30:00,0.0690508356134,0.16349007974,0.20382805821,0.284017800541
2016-07-02 19:00:00,0.0342126374997,0.106682655479,0.138675578406,0.234004547442
2016-07-02 19:30:00,0.0238663223569,0.109623552548,0.143248141732,0.234908510459
2016-07-02 20:00:00,0.0457901624445,0.138416692141,0.155217949832,0.266712497566
2016-07-02 20:30:00,0.0634311297076,0.144176149555,0.206203469343,0.24284010637
2016-07-02 21:00:00,0.0498631705349,0.179106429223,0.17922492785,0.29531346495
2016-07-02 21:30:00,0.0249795524817,0.172677324839,0.199262751875,0.293995918501
2016-07-02 22:00:00,0.0326622632621,0.123294608923,0.116107846674,0.256571321061
2016-07-02 22:30:00,0.0269265868731,0.0839254866274,0.128851785004,0.209939031692
2016-07-02 23:00:00,0.0871906231628,0.182238840121,0.258511350133,0.334571338848
2016-07-02 23:30:00,0.0534800964319,0.133261675852,0.184398674943,0.284225502764
2016-07-03 00:00:00,0.0207688993106,0.08477162498,0.0991307542001,0.211268604456
2016-07-03 00:30:00,0.0454055427136,0.143792937135,0.170182363461,0.262642683699
2016-07-03 01:00:00,0.0405144842866,0.120201158232,0.154741724307,0.22944583668
2016-07-03 01:30:00,0.0242170086731,0.124902978523,0.161925502621,0.255436347951
2016-07-03 02:00:00,0.0455376273558,0.126279024006,0.136982184623,0.245722899404
2016-07-03 02:30:00,0.0157571845825,0.120502268816,0.15100875389,0.273234769061
2016-07-03 02:30:00,0.028104993598,0.088134869825,0.158814664781,0.216704121166
2016-07-03 03:00:00,0.00974066192817,0.0801646045396,0.140092776071,0.227864320266
2016-07-03 03:30:00,0.000101789186297,0.0786598378148,0.147600637584,0.2195687811
2016-07-03 04:00:00,0.0323840885524,0.143086224217,0.179224724355,0.262893623017
2016-07-03 04:30:00,-0.00548980589302,0.110094609691,0.171817631572,0.251263638904
2016-07-03 05:00:00,0.037374116062,0.1396776382,0.154068604128,0.25103252694
2016-07-03 05:30:00,0.0523690319343,0.142302646025,0.164029080583,0.270850486689
2016-07-03 06:00:00,0.0455789037065,0.143935801343,0.146228049914,0.246642092348
2016-07-03 06:30:00,0.0179403829966,0.12149022829,0.137992377695,0.24046334587
2016-07-03 07:00:00,0.0169658914528,0.113501381767,0.137303931807,0.248986507714
2016-07-03 07:30:00,0.0120100404509,0.149242723782,0.160618817864,0.284917226767
2016-07-03 08:00:00,0.0439201880117,0.153014633324,0.166198499365,0.28766558359
2016-07-03 08:30:00,0.0493687143171,0.149561641257,0.159768756348,0.283035255547
2016-07-03 09:00:00,0.0113104865482,0.0964656202693,0.144377630415,0.22542749241
2016-07-03 09:30:00,0.0136375789533,0.123391522575,0.196405995899,0.253425934275
2016-07-03 10:00:00,0.0287585761278,0.137971595656,0.154821998547,0.274963615838
2016-07-03 10:30:00,0.0768025368611,0.123938467688,0.237303242009,0.268453309416
2016-07-03 11:00:00,0.0475581995032,0.150209502144,0.188600138911,0.283884901475
2016-07-03 11:30:00,0.0180150267995,0.0970765817835,0.148386469732,0.230603476377
2016-07-03 12:00:00,-0.015,0.04,0.0474341649025,0.126491106407
2016-07-03 12:00:00,0.0408242627694,0.129241802584,0.149501015518,0.269019444917
2016-07-03 12:30:00,0.0378254811245,0.102920652276,0.143719548419,0.231377918948
2016-07-03 13:00:00,0.0285805679301,0.113594856371,0.152531331066,0.2384071229
2016-07-03 13:30:00,0.0448061425219,0.141361376241,0.168248932034,0.261320235142
2016-07-03 14:00:00,0.0307155019279,0.10888289983,0.145144643785,0.243611013207
2016-07-03 14:30:00,0.0266660791175,0.113690437504,0.171200418492,0.228943137801
2016-07-03 15:00:00,0.0357165907685,0.114009160873,0.180195353183,0.232453466697
2016-07-03 15:30:00,0.0670724408778,0.164945992774,0.216430134236,0.300592807456
2016-07-03 16:00:00,0.0382451125823,0.141293102059,0.166993381646,0.262913508993
2016-07-03 16:30:00,0.0203601207493,0.0989293882218,0.159499507601,0.227288271242
2016-07-03 17:00:00,0.03659997871,0.150074026389,0.169248655686,0.260014079737
2016-07-03 17:30:00,0.020984491034,0.0994381368124,0.137636785724,0.237292728116
2016-07-03 18:00:00,0.0699644956472,0.172928844235,0.205888426715,0.304714650408
2016-07-03 18:30:00,0.0361910424316,0.0920414269275,0.125092534656,0.207850251848
2016-07-03 19:00:00,0.0432963702115,0.128196380582,0.171239343985,0.244884607217
2016-07-03 19:30:00,0.0556926406927,0.130562770563,0.1226203291,0.23927920379
2016-07-03 19:30:00,0.0385478399031,0.113947841213,0.12105491615,0.20606726638
2016-07-03 20:00:00,0.0242932924672,0.122317454968,0.14566100203,0.238800585041
2016-07-03 20:30:00,0.0441239210219,0.123516001024,0.149788431506,0.24168336828
2016-07-03 21:00:00,0.0388399091308,0.0969639199766,0.136309569214,0.231028087436
2016-07-03 21:30:00,0.0256377214418,0.150620754584,0.129719109306,0.284296206382
2016-07-03 22:00:00,0.0217036147516,0.0851611022159,0.091214923172,0.207997454637
2016-07-03 22:30:00,0.0283339097617,0.112357531188,0.13605097079,0.221523970754
2016-07-03 23:00:00,0.0284752389866,0.159963142918,0.141903874821,0.295233309896
2016-07-03 23:30:00,0.0149571151806,0.0999337242963,0.118324942647,0.218105073829
2016-07-04 00:00:00,0.0193712940383,0.106648255008,0.0910426900504,0.213909881793
2016-07-04 00:30:00,0.0136934223184,0.105284401555,0.0951679592053,0.207102250579
2016-07-04 01:00:00,0.0407305833736,0.140968609804,0.161220148633,0.250621139791
2016-07-04 01:30:00,0.0500557502146,0.222909099546,0.148984382044,0.228085081049
2016-07-04 02:00:00,0.0179048138482,0.253448924713,0.115722541432,0.221207989992
2016-07-04 02:30:00,0.0337471139971,0.275165925124,0.143228404877,0.225811500517
2016-07-04 02:30:00,0.0057492371017,0.314957242211,0.120426464368,0.205817059465
2016-07-04 03:00:00,0.083261285581,0.213118333134,0.160321915704,0.232927777811
2016-07-04 03:30:00,0.00596715155964,0.202004791933,0.125496698533,0.228041265793
2016-07-04 04:00:00,0.0528509413658,0.128532569103,0.194074673385,0.232893126275
2016-07-04 04:30:00,0.00940869482751,0.206069122744,0.101903654306,0.230247568326
2016-07-04 05:00:00,0.0511992040867,0.235634100581,0.130927914794,0.230254227691
2016-07-04 05:30:00,0.0320748561608,0.188284742657,0.127873859832,0.233022954063
2016-07-04 06:00:00,0.0418242417651,0.187340338003,0.140196035425,0.266200151781
2016-07-04 06:30:00,0.0183384999368,0.172597186859,0.136311854477,0.233354251774
2016-07-04 07:00:00,0.0200058027331,0.133263346729,0.118909903958,0.216750541686
2016-07-04 07:30:00,0.0255153381534,0.152558624439,0.143317426762,0.236642652519
2016-07-04 08:00:00,0.00761082433484,0.249046666505,0.113581671024,0.223895542964
2016-07-04 08:30:00,0.0633260660435,0.0616315850012,0.241644039172,0.139625966604
2016-07-04 08:30:00,0.0232684713515,0.24121837681,0.141736479897,0.24370693548
2016-07-04 09:00:00,0.0140729908001,0.200473423375,0.119923907109,0.227752422302
2016-07-04 09:30:00,0.0112939839095,0.191011852196,0.128994244209,0.234014728129
2016-07-04 10:00:00,0.0124408527878,0.118375978314,0.119341068242,0.213850952793
2016-07-04 10:30:00,0.0155932661877,0.186016325616,0.115944741273,0.248151722539
2016-07-04 11:00:00,0.0148192384145,0.20322996046,0.152829186912,0.245534801813
2016-07-04 11:30:00,0.0298307886269,0.188432433881,0.13829198947,0.235436833592
2016-07-04 12:00:00,0.0269303317378,0.156557237695,0.133730503426,0.241283714421
2016-07-04 12:30:00,-0.0211723534558,0.200601487314,0.0767816415548,0.222266487996
2016-07-04 12:30:00,0.0234449639925,0.222681298173,0.152197799911,0.245678255226
2016-07-04 13:00:00,0.0241366446238,0.181573435843,0.141234617052,0.239223907664
2016-07-04 13:30:00,0.0206526606592,0.211903725374,0.179203902201,0.259384591124
2016-07-04 14:00:00,0.00272548960288,0.195145588211,0.147937587471,0.252963404963
2016-07-04 14:30:00,0.00769560520594,0.153259006833,0.122966780804,0.235874843489
2016-07-04 15:00:00,0.0258490061902,0.168416067184,0.161287629882,0.247012240122
2016-07-04 15:30:00,0.0124266083295,0.11791916994,0.152040549922,0.23515858639
2016-07-04 16:00:00,0.0111332161666,0.246915665816,0.142341146141,0.222716969394
2016-07-04 16:30:00,0.00894626390578,0.194846643464,0.184156047918,0.259741507579
2016-07-04 17:00:00,-0.00909313509503,0.251900135488,0.126902398152,0.246134254721
2016-07-04 17:00:00,0.0262076993736,0.252109045958,0.158545890701,0.24994898345
2016-07-04 17:30:00,0.00369325824835,0.246520694051,0.120971410346,0.229349350776
2016-07-04 18:00:00,-0.00733519865032,0.256891956347,0.138315951879,0.236012969284
2016-07-04 18:30:00,0.014968810006,0.203365844697,0.13820886718,0.24890104852
2016-07-04 19:00:00,0.0147389096299,0.266367057869,0.127003316616,0.226982514755
2016-07-04 19:30:00,0.0161801370464,0.221923267947,0.136362334038,0.250793396186
2016-07-04 20:00:00,0.0140753313143,0.219602613895,0.13964106921,0.263558684779
2016-07-04 20:30:00,0.00590963231959,0.213558833654,0.113745391638,0.259306004349
2016-07-04 21:00:00,0.0239063198071,0.167105055384,0.124457283551,0.243969372784
2016-07-04 21:30:00,0.016838633081,0.205742314729,0.135956921394,0.252985694959
2016-07-04 22:00:00,0.0123038791604,0.24095518897,0.12877893412,0.24430339815
2016-07-04 22:30:00,0.0540230559564,0.203045526696,0.202416951038,0.269586254282
2016-07-04 23:00:00,0.0564024631087,0.165982952571,0.171348175715,0.237283224748
2016-07-04 23:00:00,0.0436890950751,0.244277465329,0.210266885425,0.289972664127
2016-07-04 23:30:00,0.034298518383,0.239516560643,0.162014483146,0.246968426716
2016-07-05 00:00:00,0.0134791536965,0.242921726638,0.124487483666,0.248701870445
2016-07-05 00:30:00,0.00634937651447,0.236737319284,0.149995225107,0.23462070252
2016-07-05 01:00:00,0.0010868909218,0.251775186728,0.118154100468,0.235872479473
2016-07-05 01:30:00,0.0228152837337,0.258249215826,0.154624085544,0.251351282874
2016-07-05 02:00:00,-0.0125302302379,0.28310499013,0.115247877717,0.227727474707
2016-07-05 02:30:00,0.00348227231998,0.224374586883,0.120835804811,0.234132783232
2016-07-05 03:00:00,0.0128978212181,0.193528401575,0.139675617084,0.240479544625
2016-07-05 03:30:00,0.0209727834679,0.213668640557,0.162792908668,0.239271502733
2016-07-05 04:00:00,0.0212097600629,0.175832824405,0.145734084065,0.227753875392
2016-07-05 04:30:00,0.0408205056518,0.189800300625,0.152159451618,0.239315963459
2016-07-05 05:00:00,0.0110966009016,0.216203345584,0.116083430482,0.238033318412
2016-07-05 05:00:00,0.00235568228669,0.232270993797,0.101610010659,0.220024532685
2016-07-05 05:30:00,0.0294105643669,0.192741046355,0.173201289306,0.257449149238
2016-07-05 06:00:00,0.0321639998085,0.193528066865,0.16406809343,0.251201642384
2016-07-05 06:30:00,0.0281625211474,0.175160578338,0.137870972936,0.24241971694
2016-07-05 07:00:00,0.015119704589,0.178132444364,0.133955570199,0.241481306754
2016-07-05 07:30:00,0.00334972264699,0.240127257731,0.11572051526,0.242230219854
2016-07-05 08:00:00,0.0800401041969,0.33911529454,0.185890177093,0.298984182526
2016-07-05 08:30:00,0.0179176924213,0.231609129988,0.146594860879,0.254913183654
2016-07-05 09:00:00,0.176012293758,0.452044582402,0.218559073673,0.355128183108
2016-07-05 09:00:00,0.0473924136579,0.246001185466,0.162915280251,0.276937133623
2016-07-05 09:30:00,0.00251196435722,0.243443336766,0.122573919017,0.244617799303
2016-07-05 10:00:00,0.011212236772,0.210440395722,0.125911415698,0.235000050456
2016-07-05 10:30:00,0.017413158743,0.199405028662,0.165310452294,0.23101380296
2016-07-05 11:00:00,0.0300179178412,0.19202063988,0.168241720067,0.249227551823
2016-07-05 11:30:00,0.0302704215479,0.210413825345,0.155356009209,0.247284129299
2016-07-05 12:00:00,0.0177668587605,0.181656455363,0.129304146986,0.240710365265
2016-07-05 12:30:00,0.0276700688581,0.222970090727,0.146083910438,0.239093468834
2016-07-05 12:30:00,0.0595801217753,0.275519128568,0.170977123667,0.278022246911
2016-07-05 13:00:00,0.0505398836757,0.250695172575,0.179667913223,0.276698446752
2016-07-05 13:30:00,0.0242041877926,0.22299088924,0.141114674199,0.248436627995
2016-07-05 14:00:00,0.00525775101573,0.189176103103,0.14744257769,0.234974956981
2016-07-05 14:30:00,0.0206352797621,0.216624516903,0.145163570054,0.253969002239
2016-07-05 15:00:00,0.0281241629935,0.336810455168,0.155505823622,0.261565945088
2016-07-05 15:30:00,0.0132063351037,0.283506877935,0.126914719015,0.243329928957
2016-07-05 16:00:00,0.0633390437034,0.305767219938,0.175337120315,0.298836898301
2016-07-05 16:00:00,0.0531677605791,0.347433011028,0.176049888317,0.278536122739
2016-07-05 16:30:00,-0.0104729067331,0.292355391904,0.110944199258,0.22365216027
2016-07-05 17:00:00,0.0693268350442,0.281625394457,0.179312818738,0.293919845972
2016-07-05 17:30:00,0.00690383086436,0.245071487756,0.126990076349,0.230510025918
2016-07-05 18:00:00,0.00807879031346,0.20392944058,0.131837475722,0.228864173661
2016-07-05 18:30:00,0.0109995653398,0.228858341839,0.136480474079,0.235479156403
2016-07-05 19:00:00,0.0233646852308,0.207931328324,0.143416717507,0.244228840183
2016-07-05 19:30:00,0.0333094239919,0.223782707028,0.143526575475,0.248796912249
2016-07-05 19:30:00,0.0430004624736,0.253531032921,0.162614416662,0.227688908036
2016-07-05 20:00:00,0.0185210397628,0.310559702849,0.121431097838,0.211079583592
2016-07-05 20:30:00,0.031662663442,0.208433961936,0.150732285595,0.254921307044
2016-07-05 21:00:00,0.0148622026573,0.216613775036,0.124586347106,0.242442885379
2016-07-05 21:30:00,-0.0114710535103,0.22108173828,0.179278843364,0.265514725421
2016-07-05 22:00:00,-0.00928597158872,0.229980722811,0.220226803271,0.26938960432
2016-07-05 22:30:00,0.0158808726352,0.225608093523,0.204184519836,0.274843532217
2016-07-05 23:00:00,0.0065297509099,0.23497563895,0.158986297476,0.248425188235
2016-07-05 23:30:00,0.0182010539669,0.221332930241,0.164316502659,0.260349080152
2016-07-06 00:00:00,0.0134662419457,0.210933764127,0.14113087786,0.262809133866
2016-07-06 00:00:00,0.0015625,0.28125,0.0938458504719,0.231412158932
2016-07-06 00:30:00,-0.00158168183369,0.217384045912,0.108866496968,0.234301098679
2016-07-06 01:00:00,0.0377260868697,0.294681441204,0.159737260821,0.277437951476
2016-07-06 01:30:00,0.00273201665036,0.180177072025,0.107161821087,0.227677233538
2016-07-06 02:00:00,0.0369965056535,0.267644928574,0.148116672544,0.265918330644
2016-07-06 02:30:00,0.00416012151749,0.192203615886,0.107028101027,0.225782643466
2016-07-06 03:00:00,-9.28361371381e-05,0.175767606749,0.101895419271,0.224736763725
2016-07-06 03:30:00,0.0441950919023,0.189252934994,0.177820036792,0.228090331874
2016-07-06 04:00:00,0.026899039904,0.169728991947,0.138583056689,0.233458630082
2016-07-06 04:30:00,0.0345986159148,0.195588220324,0.174863234486,0.236463452898
2016-07-06 05:00:00,0.00336762828889,0.215625866369,0.127145553333,0.227188611862
2016-07-06 05:30:00,0.000286415322187,0.180016302584,0.178923370558,0.240793694529
2016-07-06 05:30:00,0.0336476566911,0.169296536797,0.157401594926,0.237875240752
2016-07-06 06:00:00,0.0397843929898,0.197789173341,0.177212715264,0.260755089855
2016-07-06 06:30:00,-0.00965680139237,0.240031821745,0.118469673391,0.227628080355
2016-07-06 07:00:00,0.000934602193065,0.203424678919,0.14632811229,0.235785715138
2016-07-06 07:30:00,0.0102978883158,0.205214233932,0.132572714667,0.231049645955
2016-07-06 08:00:00,0.00972940619715,0.211665638722,0.120330369265,0.231251786515
2016-07-06 08:30:00,0.00355339074632,0.232180705837,0.144582912274,0.240962958661
2016-07-06 09:00:00,0.0220704840283,0.153541203191,0.138384904773,0.222936747201
2016-07-06 09:30:00,0.0111161278366,0.192246895017,0.151489949451,0.241007518864
2016-07-06 10:00:00,0.0054694609272,0.162796711192,0.116540542689,0.22936651807
2016-07-06 10:00:00,0.0344889981745,0.155129578071,0.129789814843,0.238723188878
2016-07-06 10:30:00,0.00890977093963,0.133421322601,0.131451052086,0.214253334285
2016-07-06 11:00:00,0.0416407623325,0.17378713888,0.183990609125,0.253773244612
2016-07-06 11:30:00,0.010774639034,0.256128254696,0.111309230851,0.228640949428
2016-07-06 12:00:00,0.0138575468032,0.209995792911,0.140168110343,0.243525879319
2016-07-06 12:30:00,0.0120003153589,0.2328544283,0.142233207338,0.231579086984
2016-07-06 13:00:00,0.0332008656245,0.220227389596,0.145346413265,0.240581642768
2016-07-06 13:00:00,-0.0101957070707,0.252680976431,0.132702174818,0.228886217411
2016-07-06 13:30:00,0.0208536408036,0.239797741148,0.148058841081,0.238744501083
2016-07-06 14:00:00,0.0095617825679,0.261525563096,0.142255304891,0.235472444806
2016-07-06 14:30:00,0.0108167062506,0.220128522476,0.115522165855,0.22764468801
2016-07-06 15:00:00,0.014992251845,0.213076592516,0.148486368508,0.235493302112
2016-07-06 15:30:00,0.0198192497821,0.23282051221,0.156633242479,0.237677192686
2016-07-06 16:00:00,0.0662835062585,0.294154460078,0.180047793998,0.29684415623
2016-07-06 16:30:00,0.0166479212611,0.264899650664,0.152796543471,0.257692462595
2016-07-06 16:30:00,0.0178815332644,0.27391478591,0.148710348784,0.252447879561
2016-07-06 17:00:00,0.00491712583074,0.228263379558,0.1348127788,0.249396668112
2016-07-06 17:30:00,0.000797637814981,0.243026749744,0.126783890446,0.240286830339
2016-07-06 18:00:00,0.00665577510437,0.184806062617,0.121247767552,0.237997978125
2016-07-06 18:30:00,-0.00719972139031,0.246992312285,0.10705355604,0.229117344183
2016-07-06 19:00:00,-0.00837974609704,0.28904287972,0.137883863429,0.234760019496
2016-07-06 19:30:00,-0.00528919754953,0.281320367518,0.125070039505,0.232188162175
2016-07-06 20:00:00,0.0182044159034,0.256053733866,0.160708951879,0.259479334182
2016-07-06 20:30:00,0.0124988070257,0.219256387558,0.165073142317,0.258507830083
2016-07-06 21:00:00,-0.00928874734607,0.130148619958,0.0794904509992,0.228679306707
2016-07-06 21:00:00,0.00266626525048,0.154802768358,0.105674048457,0.253928862002
2016-07-06 21:30:00,0.0133078328786,0.157587284137,0.113559082212,0.253573072045
2016-07-06 22:00:00,0.0156228272384,0.175265969465,0.131455214861,0.245420133999
2016-07-06 22:30:00,0.00381985130576,0.144476566145,0.101438388232,0.228402750251
2016-07-06 23:00:00,0.0262624830044,0.142442774834,0.14295172483,0.25983618856
2016-07-06 23:30:00,0.018619211953,0.211929233755,0.117201950819,0.257783414692
2016-07-07 00:00:00,0.00845737905794,0.174515375221,0.122575595552,0.235685840744
2016-07-07 00:30:00,0.0318075925155,0.200960462751,0.168207447981,0.278207239601
2016-07-07 01:00:00,0.0329536868838,0.18372679976,0.141628786947,0.249037718189
2016-07-07 01:30:00,0.00382466682533,0.274699047317,0.112460351939,0.219216927042
2016-07-07 02:00:00,0.00340376158282,0.279886290228,0.130248872235,0.230088411743
2016-07-07 02:30:00,0.017441749427,0.148026483321,0.13134627557,0.243938550675
2016-07-07 02:30:00,0.0329687283203,0.247620105589,0.148011911113,0.243346413509
2016-07-07 03:00:00,0.0156707089988,0.231463068499,0.123250166044,0.234537533014
2016-07-07 03:30:00,0.0681229800312,0.267985577449,0.174293651487,0.308403672133
2016-07-07 04:00:00,0.0108633743039,0.213866180016,0.113191444845,0.231053173387
2016-07-07 04:30:00,-0.00206634752361,0.260014712391,0.131835912031,0.238384801762
2016-07-07 05:00:00,0.0172632571195,0.211438926728,0.137027611904,0.243674555002
2016-07-07 05:30:00,0.0296480894213,0.194189371567,0.139714309311,0.263855425967
2016-07-07 06:00:00,0.0105069073662,0.168579396945,0.109153588636,0.233080227349
2016-07-07 06:30:00,0.0271379525836,0.180288799502,0.144551256295,0.255776355192
2016-07-07 07:00:00,0.0186692259109,0.195769812761,0.128663707399,0.242824490847
2016-07-07 07:30:00,0.0264457834309,0.243462807216,0.131424588629,0.264762244408
2016-07-07 07:30:00,0.05981832211,0.284869127786,0.177166158052,0.267337147164
2016-07-07 08:00:00,0.033167018991,0.191623088137,0.13815724887,0.239737898167
2016-07-07 08:30:00,0.0448662931522,0.265924142649,0.159627679229,0.281846640665
2016-07-07 09:00:00,0.00368763206983,0.214314374054,0.129147239717,0.234441947381
2016-07-07 09:30:00,0.0301841477673,0.156009701335,0.125583440108,0.241041122641
2016-07-07 10:00:00,0.0199445215138,0.207716032074,0.130925154185,0.233287826064
2016-07-07 10:30:00,-0.00359017458716,0.240930542553,0.122569844293,0.22240509442
2016-07-07 11:00:00,0.026552164413,0.19614272581,0.134311853007,0.245357758061
2016-07-07 11:30:00,0.0294356757958,0.171304299829,0.141327444372,0.25771412693
2016-07-07 12:00:00,0.0345510882901,0.169048429544,0.135853034776,0.249336497589
2016-07-07 12:00:00,0.0175242935057,0.213249069189,0.132095607584,0.231388987511
2016-07-07 12:30:00,0.0592692581391,0.251390344815,0.181232267701,0.263222582412
2016-07-07 13:00:00,0.0336340034079,0.193902695266,0.142718772738,0.234681109313
2016-07-07 13:30:00,0.0542122568084,0.272178448262,0.164763655601,0.271426456659
2016-07-07 14:00:00,0.0237421125488,0.218190795226,0.146493793341,0.230812738208
2016-07-07 14:30:00,0.0207932499599,0.234023214885,0.144935695806,0.227828282859
