date,usd_sent_mean,usd_subj_mean,usd_sent_std,usd_subj_std
2016-07-02 19:00:00,0.0844182964841,0.170498507695,0.20606889806,0.269907744506
2016-07-02 19:30:00,0.0905601749199,0.204403816035,0.216026259375,0.281506214047
2016-07-02 20:00:00,0.148087164325,0.320988437345,0.217685553619,0.345556287876
2016-07-02 20:30:00,0.156481793017,0.258235348881,0.259446784238,0.309814929452
2016-07-02 21:00:00,0.108390422078,0.240996044186,0.234433573921,0.285300170207
2016-07-02 21:30:00,0.146841538995,0.269337797619,0.270799099705,0.308772499112
2016-07-02 22:00:00,0.105699131163,0.217441577335,0.231529593971,0.277581279189
2016-07-02 22:30:00,0.128192022077,0.242940102417,0.264559760299,0.295797728608
2016-07-02 23:00:00,0.122161829332,0.253315197429,0.250834300291,0.302478353793
2016-07-02 23:30:00,0.123841516405,0.257205705515,0.288216263895,0.304815006182
2016-07-03 00:00:00,0.115796313904,0.274330849309,0.246791933057,0.330273982776
2016-07-03 00:30:00,0.144806105989,0.299358820611,0.267818358875,0.330473716348
2016-07-03 01:00:00,0.128408213932,0.245366526793,0.224693635058,0.287949910184
2016-07-03 01:30:00,0.150655647958,0.234040774041,0.239103439224,0.292741279057
2016-07-03 02:00:00,0.11404424888,0.227783212767,0.222102819441,0.284387844482
2016-07-03 02:30:00,0.153990664218,0.242661463116,0.277716637226,0.269954937289
2016-07-03 02:30:00,0.149632542651,0.262539271558,0.243395429878,0.303538832867
2016-07-03 03:00:00,0.0600089478423,0.114799114466,0.174362242764,0.224710787269
2016-07-03 03:30:00,0.119618336389,0.230025342392,0.236725620377,0.295494400752
2016-07-03 04:00:00,0.134897136594,0.272089584713,0.263429975121,0.333329610506
2016-07-03 04:30:00,0.141414352606,0.250929425679,0.246021587454,0.299440891373
2016-07-03 05:00:00,0.144855192442,0.262430609425,0.242323084401,0.276181265668
2016-07-03 05:30:00,0.192801536071,0.295222747338,0.240083288253,0.290795733262
2016-07-03 06:00:00,0.133294915896,0.237831733484,0.223269280226,0.27733173674
2016-07-03 06:30:00,0.167609438487,0.262662634332,0.243712994682,0.276447412741
2016-07-03 07:00:00,0.116161537426,0.231408138452,0.239427353188,0.277482673001
2016-07-03 07:30:00,0.124684586175,0.251734664002,0.240373756276,0.283059322602
2016-07-03 08:00:00,0.157746356516,0.243996962501,0.247924637723,0.32395606839
2016-07-03 08:30:00,0.138975822966,0.255604409835,0.233910614405,0.311424877136
2016-07-03 09:00:00,0.132569876469,0.220541535666,0.235838968316,0.290993656911
2016-07-03 09:30:00,0.159144528432,0.26803357233,0.237660775082,0.302118892323
2016-07-03 10:00:00,0.153142324888,0.254716083552,0.247317843066,0.320431460543
2016-07-03 10:30:00,0.150913624998,0.234923711182,0.272669882153,0.269944199013
2016-07-03 11:00:00,0.0987705545547,0.219657234875,0.235825464299,0.244850150675
2016-07-03 11:30:00,0.118667563002,0.230448241557,0.254085962081,0.28233902621
2016-07-03 12:00:00,0.0423076923077,0.205128205128,0.212961414586,0.288304800723
2016-07-03 12:00:00,0.114888436984,0.251770384813,0.241158978553,0.321928614128
2016-07-03 12:30:00,0.138781448021,0.218900574064,0.242701211623,0.288656863345
2016-07-03 13:00:00,0.0987967020605,0.232843686677,0.242972876445,0.29001552767
2016-07-03 13:30:00,0.116852026702,0.238182966024,0.24222256683,0.286050512048
2016-07-03 14:00:00,0.133190229446,0.256635473,0.237900456838,0.30095995022
2016-07-03 14:30:00,0.102102741349,0.306801691636,0.221775717114,0.282638372968
2016-07-03 15:00:00,0.0976162337406,0.238040828332,0.232237725546,0.297916259506
2016-07-03 15:30:00,0.145649969261,0.240159996935,0.274908332999,0.291082620232
2016-07-03 16:00:00,0.109256926588,0.285125602607,0.273764129405,0.333009382498
2016-07-03 16:30:00,0.138969398071,0.244915376009,0.271270674746,0.31425686349
2016-07-03 17:00:00,0.129588135278,0.252261972463,0.26711732498,0.294485526492
2016-07-03 17:30:00,0.148723386671,0.297434593523,0.257638593879,0.341010492873
2016-07-03 18:00:00,0.119901835842,0.240684414556,0.236890530527,0.311842007183
2016-07-03 18:30:00,0.11406998773,0.212522552298,0.253750346917,0.285792356397
2016-07-03 19:00:00,0.0921401832886,0.19856773308,0.226199967069,0.278372764645
2016-07-03 19:30:00,0.0427419354839,0.156451612903,0.15601729984,0.226381659845
2016-07-03 19:30:00,0.128597450971,0.283435274826,0.24126548714,0.298924132828
2016-07-03 20:00:00,0.134599364644,0.272017074806,0.237548701755,0.324157195367
2016-07-03 20:30:00,0.134983161355,0.232745471961,0.241040839216,0.275367346922
2016-07-03 21:00:00,0.119326795661,0.228460618828,0.229257578096,0.282783202097
2016-07-03 21:30:00,0.0860427131602,0.201276406238,0.210286861794,0.28100199234
2016-07-03 22:00:00,0.0661355698801,0.181415619489,0.197743053401,0.264610656668
2016-07-03 22:30:00,0.0924885425236,0.164883429028,0.211990465223,0.248225288737
2016-07-03 23:00:00,0.0794636732076,0.229485021187,0.224343526518,0.313697842195
2016-07-03 23:30:00,0.0948367914845,0.203883880929,0.2137034963,0.282287461483
2016-07-04 00:00:00,0.0773237831071,0.203487025517,0.21890948189,0.284918090051
2016-07-04 00:30:00,0.0882830058175,0.220578564043,0.210335174186,0.294179073782
2016-07-04 01:00:00,0.0751598133758,0.200792468124,0.219919891814,0.26340653252
2016-07-04 01:30:00,0.0892546595701,0.243444608629,0.206410971921,0.247015592014
2016-07-04 02:00:00,0.0514420410752,0.259912489211,0.176208979569,0.24554338561
2016-07-04 02:30:00,0.0762270439224,0.295510624811,0.201332849818,0.246308077792
2016-07-04 02:30:00,0.0917262088818,0.289026563006,0.227724922204,0.242970008737
2016-07-04 03:00:00,0.106747203139,0.253635327682,0.226894440412,0.25726029885
2016-07-04 03:30:00,0.0661967811001,0.215080071754,0.19978718298,0.230428219808
2016-07-04 04:00:00,0.110533478251,0.205090757361,0.233133230334,0.269935390606
2016-07-04 04:30:00,0.0578343365854,0.220510532717,0.185363112029,0.246278501357
2016-07-04 05:00:00,0.0865209548191,0.255332911394,0.184321125599,0.241783532858
2016-07-04 05:30:00,0.0733045644537,0.23510069066,0.18719246763,0.249697718891
2016-07-04 06:00:00,0.0421984470619,0.226838187759,0.188237954877,0.28900641256
2016-07-04 06:30:00,0.040771581962,0.229164244603,0.200960265794,0.268155354777
2016-07-04 07:00:00,0.0387820235214,0.178854274033,0.182007222253,0.247847254222
2016-07-04 07:30:00,0.0523964218872,0.189205292513,0.192454520653,0.242700825241
2016-07-04 08:00:00,0.0410511125605,0.288940572197,0.168397231469,0.243911541733
2016-07-04 08:30:00,0.062751752216,0.103052978767,0.234607087923,0.195320799169
2016-07-04 08:30:00,0.0348849743927,0.259796921445,0.1635388554,0.247861656239
2016-07-04 09:00:00,0.0199900286438,0.249450299974,0.177070371736,0.251734124982
2016-07-04 09:30:00,0.0312626749061,0.203238775721,0.154005573848,0.240035232719
2016-07-04 10:00:00,0.0447444343832,0.202214678217,0.171116032194,0.240944802228
2016-07-04 10:30:00,0.052349766993,0.257137228831,0.178718559128,0.27704331643
2016-07-04 11:00:00,0.0493272943325,0.264109972109,0.186805419341,0.240791124522
2016-07-04 11:30:00,0.0436673878559,0.236608997077,0.17492656544,0.244605841557
2016-07-04 12:00:00,0.0692729528817,0.225940438099,0.203077810342,0.277534597476
2016-07-04 12:30:00,0.0216842723005,0.230721830986,0.163897870641,0.240815637543
2016-07-04 12:30:00,0.0676078240336,0.271762167954,0.208546229217,0.259752308547
2016-07-04 13:00:00,0.0435694033558,0.23397402899,0.174408415406,0.251307753316
2016-07-04 13:30:00,0.055173193216,0.234550725855,0.216617174709,0.24283892883
2016-07-04 14:00:00,0.0516758336465,0.244287870062,0.210849233356,0.258046345603
2016-07-04 14:30:00,0.0696160887206,0.214011664124,0.216101787469,0.250184098435
2016-07-04 15:00:00,0.0586118204136,0.20652215674,0.193482102152,0.260154168716
2016-07-04 15:30:00,0.0582890744664,0.221682129468,0.233328504717,0.272677650598
2016-07-04 16:00:00,0.036006498389,0.303431154864,0.189629712043,0.248387591689
2016-07-04 16:30:00,0.0679019003814,0.241190032983,0.225390097428,0.278188253776
2016-07-04 17:00:00,0.0310461992207,0.252125375814,0.178912661076,0.243095935011
2016-07-04 17:00:00,0.0539863249666,0.292587174362,0.205623032922,0.252320981726
2016-07-04 17:30:00,0.0442577982395,0.307036869128,0.188682207219,0.234655076681
2016-07-04 18:00:00,0.0280426285062,0.291041731571,0.179862017142,0.244511364648
2016-07-04 18:30:00,0.068786385797,0.27543344638,0.214829232539,0.271735285863
2016-07-04 19:00:00,0.0501403890112,0.30178733192,0.19951959025,0.237971786042
2016-07-04 19:30:00,0.0666219884951,0.270482911082,0.200088161556,0.236157692456
2016-07-04 20:00:00,0.078121385185,0.297455436923,0.222556270834,0.285776830197
2016-07-04 20:30:00,0.0590718895803,0.258943333333,0.196592575497,0.261314518385
2016-07-04 21:00:00,0.0635786878386,0.191421231224,0.172504025081,0.253962475515
2016-07-04 21:30:00,0.0636748402307,0.270685354834,0.204128471376,0.26032395075
2016-07-04 22:00:00,0.0552608821473,0.277757028146,0.18735284597,0.241016136691
2016-07-04 22:30:00,0.0771103001113,0.212405082725,0.201956788201,0.25580276375
2016-07-04 23:00:00,0.0666964689277,0.171641021106,0.174879277344,0.243086726939
2016-07-04 23:00:00,0.0860883014153,0.250001039248,0.215732091231,0.259553930461
2016-07-04 23:30:00,0.0925655570087,0.272960652229,0.197396142584,0.252842927641
2016-07-05 00:00:00,0.0541189211785,0.270262529292,0.178791747706,0.281813536045
2016-07-05 00:30:00,0.0587469890384,0.256499565361,0.205069881312,0.260599307039
2016-07-05 01:00:00,0.0501217988795,0.283399838166,0.201720821168,0.267253403407
2016-07-05 01:30:00,0.0436238401291,0.370393047161,0.155265681795,0.358574553594
2016-07-05 02:00:00,0.0267290605734,0.30384635832,0.169882451243,0.279356761265
2016-07-05 02:30:00,0.0354165469816,0.286450765391,0.181807021021,0.293165888712
2016-07-05 03:00:00,0.0640042202135,0.268821710992,0.197240632191,0.282840756974
2016-07-05 03:30:00,0.0813487196741,0.278601168124,0.208150773288,0.266197757541
2016-07-05 04:00:00,0.0769146637407,0.274494167379,0.202406333017,0.312202401572
2016-07-05 04:30:00,0.070772621953,0.250150590275,0.200528941065,0.280074539801
2016-07-05 05:00:00,0.0311300937355,0.252736181174,0.149196744435,0.252871354548
2016-07-05 05:00:00,0.0280383062624,0.263196712577,0.172931719113,0.256770344901
2016-07-05 05:30:00,0.0510101220111,0.221497833057,0.187803465538,0.261831937244
2016-07-05 06:00:00,0.0492871939116,0.243262871646,0.183951662539,0.269094052349
2016-07-05 06:30:00,0.0486195387633,0.21922343874,0.171178270717,0.255266439213
2016-07-05 07:00:00,0.0357906177469,0.209845460376,0.156514384645,0.263910021284
2016-07-05 07:30:00,0.0163248678327,0.275451378778,0.136790798808,0.243017820364
2016-07-05 08:00:00,0.0407516543613,0.296093039289,0.166191602039,0.262199142716
2016-07-05 08:30:00,0.0414314387386,0.248293751778,0.154632254971,0.253699623671
2016-07-05 09:00:00,0.171655869791,0.432913599823,0.218670984763,0.351521341391
2016-07-05 09:00:00,0.0636989258191,0.284670121198,0.186759378533,0.287714467994
2016-07-05 09:30:00,0.0244525005599,0.299485600495,0.159046675401,0.254984369213
2016-07-05 10:00:00,0.0291419681842,0.246195316284,0.154819357852,0.236437535729
2016-07-05 10:30:00,0.0524497669674,0.270272049692,0.206559538413,0.277369574951
2016-07-05 11:00:00,0.0480050964911,0.23487701062,0.189370757145,0.256717388178
2016-07-05 11:30:00,0.0454051460004,0.245123984261,0.171211146391,0.253002430235
2016-07-05 12:00:00,0.0626915413478,0.231691986327,0.17834533221,0.273085981203
2016-07-05 12:30:00,0.0582756393528,0.24536038036,0.168214256112,0.259267809086
2016-07-05 12:30:00,0.0458172438672,0.233987301587,0.144782656779,0.233477609562
2016-07-05 13:00:00,0.0591467293704,0.243552634423,0.173676585661,0.252098390074
2016-07-05 13:30:00,0.0516399819254,0.226418116814,0.164804707136,0.246769346933
2016-07-05 14:00:00,0.0430192065797,0.233315273617,0.173842029318,0.262214967812
2016-07-05 14:30:00,0.0467446701502,0.250454386614,0.178552764059,0.27256994767
2016-07-05 15:00:00,0.0357730896607,0.313684895978,0.179608219139,0.248554635657
2016-07-05 15:30:00,0.0277308371343,0.301054176463,0.165612060467,0.251424283619
2016-07-05 16:00:00,0.08821130057,0.338583928646,0.211700227613,0.322601495299
2016-07-05 16:00:00,0.0745127222253,0.33453081544,0.212672447361,0.300659213299
2016-07-05 16:30:00,0.03037780792,0.309914148515,0.167368274316,0.236820827921
2016-07-05 17:00:00,0.0686868676305,0.272944938726,0.20800977573,0.270439127766
2016-07-05 17:30:00,0.0486934103655,0.271619527058,0.180288910372,0.25559857387
2016-07-05 18:00:00,0.0695238042509,0.234600729553,0.198500203112,0.250269505675
2016-07-05 18:30:00,0.0580619117835,0.240572280203,0.196483923543,0.255789947859
2016-07-05 19:00:00,0.0969697581017,0.285927095767,0.210563141475,0.29237465408
2016-07-05 19:30:00,0.0498489447603,0.161038787843,0.142761880254,0.225780562707
2016-07-05 19:30:00,0.0552828166851,0.240555494515,0.184103122869,0.247655011777
2016-07-05 20:00:00,0.0479624358144,0.335809362833,0.163767104963,0.226463875234
2016-07-05 20:30:00,0.0708319188171,0.255122448932,0.194607002233,0.27729229439
2016-07-05 21:00:00,0.0424857951583,0.259762092011,0.184040741775,0.250475783198
2016-07-05 21:30:00,0.0764313771158,0.229883232309,0.201641645868,0.256334802225
2016-07-05 22:00:00,0.0591141426756,0.240287538376,0.187556751615,0.255738615191
2016-07-05 22:30:00,0.0996924902499,0.226525975427,0.209407794334,0.257364405599
2016-07-05 23:00:00,0.0699009801618,0.272001893,0.192072299573,0.28079004862
2016-07-05 23:30:00,0.233852852505,0.28601972102,0.353639741012,0.245848029416
2016-07-06 00:00:00,0.109860631803,0.247323877374,0.252228043275,0.276653683045
2016-07-06 00:00:00,0.0272453703704,0.29462962963,0.142182342239,0.229408169329
2016-07-06 00:30:00,0.0615139897622,0.253569961634,0.207278330048,0.256987892184
2016-07-06 01:00:00,0.0701487619234,0.280196393732,0.213807680379,0.2865274402
2016-07-06 01:30:00,0.068597748566,0.22899033683,0.208503813698,0.263174920803
2016-07-06 02:00:00,0.0504782501984,0.241997042285,0.189027461908,0.261672952089
2016-07-06 02:30:00,0.0567103834189,0.223255715214,0.212301539248,0.254552214265
2016-07-06 03:00:00,0.0491102359649,0.228396059997,0.200615715251,0.247732958024
2016-07-06 03:30:00,0.0823854574899,0.211406178092,0.228677486846,0.255059808143
2016-07-06 04:00:00,0.0833361891621,0.217557549921,0.224527132916,0.283376191889
2016-07-06 04:30:00,0.0773186156516,0.22897368181,0.21650953744,0.270261162064
2016-07-06 05:00:00,0.0561651550815,0.228396517931,0.187338095413,0.240838715536
2016-07-06 05:30:00,0.0619552946908,0.205162292501,0.197850198113,0.241026282028
2016-07-06 05:30:00,0.0166145945268,0.166963607708,0.107645836389,0.22012920845
2016-07-06 06:00:00,0.0690635586851,0.225916793031,0.194428521313,0.260649829657
2016-07-06 06:30:00,0.0376186285354,0.280066642756,0.178235584862,0.235956746534
2016-07-06 07:00:00,0.0475111687245,0.247056483064,0.191695023594,0.271501310973
2016-07-06 07:30:00,0.0395505773949,0.222346168768,0.160568922466,0.232977090774
2016-07-06 08:00:00,0.042950117867,0.256321364176,0.193377920239,0.262752287895
2016-07-06 08:30:00,0.0399100824763,0.239479879574,0.180587189187,0.242305115728
2016-07-06 09:00:00,0.039131489857,0.15377999684,0.153382995306,0.218622939453
2016-07-06 09:30:00,0.0356950763915,0.223050002829,0.199877583319,0.248628679007
2016-07-06 10:00:00,0.0371179854493,0.232965534319,0.186848762772,0.262357322615
2016-07-06 10:00:00,0.0817255474721,0.248695446052,0.19840258309,0.272962617316
2016-07-06 10:30:00,0.0618771529209,0.253398410368,0.233182450677,0.291564304899
2016-07-06 11:00:00,0.0519026418823,0.22231830008,0.229464307192,0.289821531636
2016-07-06 11:30:00,0.0352447276575,0.302393682377,0.161471600419,0.233353460556
2016-07-06 12:00:00,0.0524059897864,0.260029831693,0.201880666417,0.272547485304
2016-07-06 12:30:00,0.03249627601,0.262731907684,0.184810100949,0.240423898891
2016-07-06 13:00:00,0.0446726152582,0.241434266889,0.184062163127,0.257786789518
2016-07-06 13:00:00,0.0208960796994,0.251425843804,0.161782547727,0.231444564317
2016-07-06 13:30:00,0.0443382712041,0.26773664348,0.201715513431,0.256538890785
2016-07-06 14:00:00,0.0426143402888,0.272928239922,0.190827642901,0.261355681273
2016-07-06 14:30:00,0.0276232214651,0.263997733251,0.196507519324,0.264262161072
2016-07-06 15:00:00,0.0418330206365,0.252249718451,0.208946766718,0.263768617535
2016-07-06 15:30:00,0.0334698711504,0.277899233865,0.18206719844,0.238078240597
2016-07-06 16:00:00,0.0786384564153,0.330471060052,0.212308816676,0.291952813808
2016-07-06 16:30:00,0.0517927705662,0.289275964429,0.189843333864,0.248422409316
2016-07-06 16:30:00,0.0564964874493,0.31431814652,0.196939317811,0.277035538647
2016-07-06 17:00:00,0.0164965909972,0.242761361497,0.159841865285,0.246472874969
2016-07-06 17:30:00,0.0427815069442,0.289319174167,0.182451733047,0.251254234489
2016-07-06 18:00:00,0.0474571159229,0.244256333143,0.187233939968,0.275907959735
2016-07-06 18:30:00,0.050092100329,0.301846027947,0.183689554611,0.262734278545
2016-07-06 19:00:00,0.0305639750586,0.298124039139,0.181313092204,0.22897592047
2016-07-06 19:30:00,0.0239343552743,0.306078009138,0.172931944003,0.226838066462
2016-07-06 20:00:00,0.0609913223299,0.313507300095,0.191333065395,0.268655919861
2016-07-06 20:30:00,0.0694046949635,0.273403513577,0.193976525723,0.267846605595
2016-07-06 21:00:00,0.00546297012071,0.234968162349,0.149665612373,0.248387342393
2016-07-06 21:00:00,0.0568996288636,0.218513163404,0.201213007227,0.272225009251
2016-07-06 21:30:00,0.0773050142283,0.247756957962,0.196260074077,0.285244618812
2016-07-06 22:00:00,0.0614761596225,0.262339122774,0.211184474055,0.261938040776
2016-07-06 22:30:00,0.0833827295902,0.274821285054,0.221854840168,0.278113911952
2016-07-06 23:00:00,0.0694316031191,0.227122124789,0.207648483695,0.271105910587
2016-07-06 23:30:00,0.0761900115647,0.259881761484,0.209683583438,0.274836188498
2016-07-07 00:00:00,0.2293195636,0.275357216243,0.356172870823,0.261983965729
2016-07-07 00:30:00,0.123747225405,0.260995892633,0.29654904358,0.284479340303
2016-07-07 01:00:00,0.0722456081448,0.203101586373,0.231367147034,0.251015660485
2016-07-07 01:30:00,0.0760194151048,0.323137894472,0.241891584169,0.247680594244
2016-07-07 02:00:00,0.0471555276693,0.305372697911,0.211238277342,0.254791477014
2016-07-07 02:30:00,0.0614083543771,0.206050084175,0.184651383887,0.283661475052
2016-07-07 02:30:00,0.0971342048189,0.285336634783,0.243199396459,0.259332822109
2016-07-07 03:00:00,0.0503293818922,0.268086503702,0.191837281963,0.246436153702
2016-07-07 03:30:00,0.0609716676238,0.217757919149,0.210176419749,0.260999882686
2016-07-07 04:00:00,0.0603903635523,0.253008522335,0.196179707888,0.272304671051
2016-07-07 04:30:00,0.0395856292046,0.256362804496,0.179601133331,0.255578609051
2016-07-07 05:00:00,0.0419179332363,0.175554012553,0.184465082269,0.246939455069
2016-07-07 05:30:00,0.0639787711085,0.204262464414,0.194100145605,0.259960976991
2016-07-07 06:00:00,0.0371377210256,0.216764204991,0.173915539607,0.243090281819
2016-07-07 06:30:00,0.0577406641747,0.218733509592,0.187064736628,0.255419593976
2016-07-07 07:00:00,0.0337360935525,0.221428422978,0.171676010165,0.244088358366
2016-07-07 07:30:00,0.0356551439181,0.229916562514,0.157844222407,0.244842198425
2016-07-07 07:30:00,0.0583319360608,0.237610384529,0.175583169798,0.239010021642
2016-07-07 08:00:00,0.0588669168512,0.232967450541,0.195375724028,0.275798930262
2016-07-07 08:30:00,0.0268498728524,0.257625690876,0.175105141614,0.261349291016
2016-07-07 09:00:00,0.0260629644092,0.24967447616,0.190560548529,0.248567045334
2016-07-07 09:30:00,0.0672590197575,0.214017035148,0.208155976209,0.255998069688
2016-07-07 10:00:00,0.0395038768213,0.260650505424,0.174756877554,0.257271358234
2016-07-07 10:30:00,0.0208726120103,0.286050999177,0.181696349533,0.235218922309
2016-07-07 11:00:00,0.0394903305857,0.243507437212,0.183940662719,0.260069663469
2016-07-07 11:30:00,0.0477537724447,0.219092438183,0.191558968572,0.264857575874
2016-07-07 12:00:00,0.062411240466,0.214988993812,0.199485049809,0.273258015204
2016-07-07 12:00:00,0.0365084164986,0.249858945814,0.175779325119,0.26339071996
2016-07-07 12:30:00,0.0524481115889,0.252262801478,0.188309973716,0.270366650961
2016-07-07 13:00:00,0.049060699012,0.215704162223,0.182900261363,0.247793383961
2016-07-07 13:30:00,0.0608533765164,0.256722444546,0.183753907403,0.254010975165
2016-07-07 14:00:00,0.0421651107631,0.230306581185,0.175332705671,0.241025926944
2016-07-07 14:30:00,0.0475975951935,0.252371368983,0.187328351788,0.241023414746
2016-07-07 15:00:00,0.0300308766313,0.260357944525,0.181301708937,0.244833442366
2016-07-07 15:30:00,0.0479356386459,0.238396132487,0.181830379245,0.235747066777
2016-07-07 16:00:00,0.0291712116248,0.281390768762,0.173828024111,0.2539440476
